run_id,config_id,repeat,status,returncode,wall_s,measured_steps,ref_param,actor_optimizer,cpu_optimizer,activation,actor_param,activation_active,activation_mode,cpu_optimizer_active,step_mean_s,step_median_s,gen_mean_s,ref_mean_s,adv_mean_s,update_actor_mean_s,actor_forward_wall_mean_s,actor_forward_cuda_mean_s,actor_backward_wall_mean_s,actor_backward_cuda_mean_s,actor_adam_step_wall_mean_s,actor_adam_step_cuda_mean_s,actor_forward_total_wall_s,actor_forward_total_cuda_s,actor_backward_total_wall_s,actor_backward_total_cuda_s,actor_adam_step_total_wall_s,actor_adam_step_total_cuda_s,throughput_tokens_s_gpu,actor_load_mean_s,actor_offload_mean_s,optimizer_load_mean_s,optimizer_offload_mean_s,gpu_peak_allocated_gb,gpu_peak_reserved_gb,gpu_peak_device_used_gb,cpu_peak_rss_gb,nvidia_smi_peak_used_gb,rollout_peak_allocated_gb,rollout_peak_reserved_gb,actor_log_prob_peak_allocated_gb,actor_log_prob_peak_reserved_gb,reference_log_prob_peak_allocated_gb,reference_log_prob_peak_reserved_gb,actor_update_peak_allocated_gb,actor_update_peak_reserved_gb,actor_offload_allocated_reclaimed_gb,actor_offload_reserved_reclaimed_gb,actor_offload_device_reclaimed_gb
FP32-FINAL-CPU-BEST-r1,FP32-FINAL-CPU-BEST,1,ok,0,878.4170128442347,30,True,False,False,False,True,,,,25.804253278051814,25.79772518761456,5.010519802570343,1.626577481130759,0.0013012340913216272,18.052200169240436,0.076871224741141,0.32235643819173176,3.4752252376327912,3.479803092447917,12.523165797442198,,0.076871224741141,0.32235643819173176,3.4752252376327912,3.479803092447917,12.523165797442198,,25.899043932541698,0.2677374344319105,0.70899726425608,,,8.377046585083008,10.11328125,10.4464111328125,40.202415466308594,10.447265625,5.814423084259033,5.94140625,5.952487945556641,6.08203125,5.915378093719482,6.044921875,8.377046585083008,10.11328125,5.751041889190674,10.046875,10.046875
FP32-FINAL-CPU-BEST-r2,FP32-FINAL-CPU-BEST,2,ok,0,869.6620377153158,30,True,False,False,False,True,,,,25.520993930722277,25.495693121105433,4.826143604144454,1.6267546032865843,0.001359933614730835,17.951332955434918,0.08375794390837352,0.32688721720377606,3.3999265051136414,3.404350048828125,12.50873856867353,,0.08375794390837352,0.32688721720377606,3.3999265051136414,3.404350048828125,12.50873856867353,,26.162820029874442,0.2628452003002167,0.6949359440555175,,,8.377046585083008,10.11328125,10.4464111328125,40.24473190307617,10.447265625,5.814423084259033,5.94140625,5.952487945556641,6.08203125,5.915378093719482,6.044921875,8.377046585083008,10.11328125,5.751041889190674,10.046875,10.046875
FP32-FINAL-CPU-BEST-r3,FP32-FINAL-CPU-BEST,3,ok,0,870.7662776112556,30,True,False,False,False,True,,,,25.627017514407633,25.614770529791713,4.889389831076065,1.6212110525617998,0.0013149134814739228,17.984774002805352,0.07455334936579068,0.32589979248046874,3.403852884595593,3.408671004231771,12.52965905678769,,0.07455334936579068,0.32589979248046874,3.403852884595593,3.408671004231771,12.52965905678769,,26.022108610631285,0.2840773604810238,0.7019353109101455,,,8.377046585083008,10.11328125,10.4464111328125,40.152442932128906,10.447265625,5.814423084259033,5.94140625,5.952487945556641,6.08203125,5.915378093719482,6.044921875,8.377046585083008,10.11328125,5.751041889190674,10.046875,10.046875
FP32-FINAL-GPU-OPT-r1,FP32-FINAL-GPU-OPT,1,cuda_oom,1,42.88135078921914,0,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8671875,,,,,,,,,,,
