config_id,phase,successful_runs,ref_param,actor_optimizer,cpu_optimizer,activation,actor_param,phase_duration_s_mean,phase_duration_s_median,phase_duration_s_stdev,start_gpu_allocated_gb_mean,start_gpu_allocated_gb_median,start_gpu_allocated_gb_stdev,end_gpu_allocated_gb_mean,end_gpu_allocated_gb_median,end_gpu_allocated_gb_stdev,allocator_peak_allocated_gb_mean,allocator_peak_allocated_gb_median,allocator_peak_allocated_gb_stdev,start_gpu_reserved_gb_mean,start_gpu_reserved_gb_median,start_gpu_reserved_gb_stdev,end_gpu_reserved_gb_mean,end_gpu_reserved_gb_median,end_gpu_reserved_gb_stdev,allocator_peak_reserved_gb_mean,allocator_peak_reserved_gb_median,allocator_peak_reserved_gb_stdev,start_gpu_device_used_gb_mean,start_gpu_device_used_gb_median,start_gpu_device_used_gb_stdev,end_gpu_device_used_gb_mean,end_gpu_device_used_gb_median,end_gpu_device_used_gb_stdev,peak_gpu_device_used_gb_mean,peak_gpu_device_used_gb_median,peak_gpu_device_used_gb_stdev,start_cpu_rss_gb_mean,start_cpu_rss_gb_median,start_cpu_rss_gb_stdev,end_cpu_rss_gb_mean,end_cpu_rss_gb_median,end_cpu_rss_gb_stdev,peak_cpu_rss_gb_mean,peak_cpu_rss_gb_median,peak_cpu_rss_gb_stdev,end_minus_start_gpu_allocated_gb_mean,end_minus_start_gpu_allocated_gb_median,end_minus_start_gpu_allocated_gb_stdev,end_minus_start_gpu_reserved_gb_mean,end_minus_start_gpu_reserved_gb_median,end_minus_start_gpu_reserved_gb_stdev,end_minus_start_gpu_device_used_gb_mean,end_minus_start_gpu_device_used_gb_median,end_minus_start_gpu_device_used_gb_stdev,end_minus_start_cpu_rss_gb_mean,end_minus_start_cpu_rss_gb_median,end_minus_start_cpu_rss_gb_stdev,allocated_released_from_peak_gb_mean,allocated_released_from_peak_gb_median,allocated_released_from_peak_gb_stdev,reserved_released_from_peak_gb_mean,reserved_released_from_peak_gb_median,reserved_released_from_peak_gb_stdev
FP32-LATE-CCC,actor_log_prob,1,True,True,False,False,True,0.5706540308892727,0.5706540308892727,0.0,0.015869140625,0.015869140625,0.0,0.01589488983154297,0.01589488983154297,0.0,2.0408968925476074,2.0408968925476074,0.0,0.037109375,0.037109375,0.0,0.037109375,0.037109375,0.0,2.1796875,2.1796875,0.0,0.3682861328125,0.3682861328125,0.0,0.3682861328125,0.3682861328125,0.0,0.3682861328125,0.3682861328125,0.0,16.080413818359375,16.080413818359375,0.0,16.080413818359375,16.080413818359375,0.0,16.080413818359375,16.080413818359375,0.0,2.574920654296875e-05,2.574920654296875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0250020027160645,2.0250020027160645,0.0,2.142578125,2.142578125,0.0
FP32-LATE-CCC,actor_update,1,True,True,False,False,True,2.477761182934046,2.477761182934046,0.0,0.015869140625,0.015869140625,0.0,0.015869140625,0.015869140625,0.0,8.404919624328613,8.404919624328613,0.0,0.037109375,0.037109375,0.0,0.03515625,0.03515625,0.0,8.79296875,8.79296875,0.0,0.3682861328125,0.3682861328125,0.0,0.3702392578125,0.3702392578125,0.0,9.1241455078125,9.1241455078125,0.0,16.080413818359375,16.080413818359375,0.0,18.332366943359375,18.332366943359375,0.0,18.332366943359375,18.332366943359375,0.0,0.0,0.0,0.0,-0.001953125,-0.001953125,0.0,0.001953125,0.001953125,0.0,2.251953125,2.251953125,0.0,8.389050483703613,8.389050483703613,0.0,8.7578125,8.7578125,0.0
FP32-LATE-CCC,reference_log_prob,1,True,True,False,False,True,0.5484118722379208,0.5484118722379208,0.0,0.015869140625,0.015869140625,0.0,0.01589488983154297,0.01589488983154297,0.0,2.003787040710449,2.003787040710449,0.0,0.037109375,0.037109375,0.0,0.037109375,0.037109375,0.0,2.142578125,2.142578125,0.0,0.3682861328125,0.3682861328125,0.0,0.3682861328125,0.3682861328125,0.0,2.4737548828125,2.4737548828125,0.0,16.080413818359375,16.080413818359375,0.0,16.080413818359375,16.080413818359375,0.0,16.080413818359375,16.080413818359375,0.0,2.574920654296875e-05,2.574920654296875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9878921508789062,1.9878921508789062,0.0,2.10546875,2.10546875,0.0
FP32-LATE-CCC,rollout,1,True,True,False,False,True,3.868619192391634,3.868619192391634,0.0,0.015874862670898438,0.015874862670898438,0.0,0.015874862670898438,0.015874862670898438,0.0,1.8807373046875,1.8807373046875,0.0,0.037109375,0.037109375,0.0,0.037109375,0.037109375,0.0,2.001953125,2.001953125,0.0,0.3682861328125,0.3682861328125,0.0,0.3682861328125,0.3682861328125,0.0,2.3116455078125,2.3116455078125,0.0,15.986541748046875,15.986541748046875,0.0,16.080291748046875,16.080291748046875,0.0,16.080291748046875,16.080291748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.09375,0.0,1.8648624420166016,1.8648624420166016,0.0,1.96484375,1.96484375,0.0
FP32-LATE-GGG,actor_log_prob,1,False,False,False,False,False,0.16519750282168388,0.16519750282168388,0.0,7.381827354431152,7.381827354431152,0.0,7.381853103637695,7.381853103637695,0.0,7.562979221343994,7.562979221343994,0.0,8.490234375,8.490234375,0.0,8.4921875,8.4921875,0.0,8.4921875,8.4921875,0.0,8.7940673828125,8.7940673828125,0.0,8.7960205078125,8.7960205078125,0.0,8.7960205078125,8.7960205078125,0.0,2.041698455810547,2.041698455810547,0.0,2.041698455810547,2.041698455810547,0.0,2.041698455810547,2.041698455810547,0.0,2.574920654296875e-05,2.574920654296875e-05,0.0,0.001953125,0.001953125,0.0,0.001953125,0.001953125,0.0,0.0,0.0,0.0,0.18112611770629883,0.18112611770629883,0.0,0.0,0.0,0.0
FP32-LATE-GGG,actor_update,1,False,False,False,False,False,0.5301294140517712,0.5301294140517712,0.0,7.381827354431152,7.381827354431152,0.0,7.381827354431152,7.381827354431152,0.0,10.241985321044922,10.241985321044922,0.0,8.4921875,8.4921875,0.0,11.05078125,11.05078125,0.0,11.05078125,11.05078125,0.0,8.7960205078125,8.7960205078125,0.0,11.3546142578125,11.3546142578125,0.0,11.3546142578125,11.3546142578125,0.0,2.041820526123047,2.041820526123047,0.0,2.042186737060547,2.042186737060547,0.0,2.042186737060547,2.042186737060547,0.0,0.0,0.0,0.0,2.55859375,2.55859375,0.0,2.55859375,2.55859375,0.0,0.0003662109375,0.0003662109375,0.0,2.8601579666137695,2.8601579666137695,0.0,0.0,0.0,0.0
FP32-LATE-GGG,reference_log_prob,1,False,False,False,False,False,0.16314968466758728,0.16314968466758728,0.0,7.381827354431152,7.381827354431152,0.0,7.381853103637695,7.381853103637695,0.0,7.526754379272461,7.526754379272461,0.0,8.4921875,8.4921875,0.0,8.4921875,8.4921875,0.0,8.4921875,8.4921875,0.0,8.7960205078125,8.7960205078125,0.0,8.7960205078125,8.7960205078125,0.0,8.7960205078125,8.7960205078125,0.0,2.041698455810547,2.041698455810547,0.0,2.041698455810547,2.041698455810547,0.0,2.041698455810547,2.041698455810547,0.0,2.574920654296875e-05,2.574920654296875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14490127563476562,0.14490127563476562,0.0,0.0,0.0,0.0
FP32-LATE-GGG,rollout,1,False,False,False,False,False,3.6050888560712337,3.6050888560712337,0.0,7.381833076477051,7.381833076477051,0.0,7.381833076477051,7.381833076477051,0.0,7.406329154968262,7.406329154968262,0.0,10.744140625,10.744140625,0.0,8.490234375,8.490234375,0.0,10.744140625,10.744140625,0.0,11.0479736328125,11.0479736328125,0.0,8.7940673828125,8.7940673828125,0.0,11.0479736328125,11.0479736328125,0.0,2.041454315185547,2.041454315185547,0.0,2.041576385498047,2.041576385498047,0.0,2.041576385498047,2.041576385498047,0.0,0.0,0.0,0.0,-2.25390625,-2.25390625,0.0,-2.25390625,-2.25390625,0.0,0.0001220703125,0.0001220703125,0.0,0.024496078491210938,0.024496078491210938,0.0,2.25390625,2.25390625,0.0
